,mat_comp_h11,proj_spc_h11,eng_feat_h11,combined_h11,mat_comp_h21,proj_spc_h21,eng_feat_h21,combined_h21
0,0.8113698808661365,0.0,1.0291351123265713,0.5081673053623481,-0.02658861281096847,-0.9767700704984783,-0.8419408101954815,-0.28423421294569096
1,-0.9576956443384042,-2.0,-1.1998309739574218,-1.2402256979135906,-2.2630881954770103,1.0000000000000036,0.47677370798308516,0.1544306016159318
2,0.09399320726024563,0.0,0.25484793282261897,0.19438430957105268,-0.797178309569496,-2.9767700704984783,-1.4231961595423925,-2.0844333013405283
3,-0.18860736196175942,-2.0,-0.7342195368898832,-0.6628764973763506,-1.9930280612876459,2.0000000000000036,-1.2231135527722046,-1.5471006206633575
4,0.0014978336587638807,-1.0,0.14795916774585827,-0.32490329464272794,-0.38581087253835733,0.5116149647507626,-0.15474207923374195,0.04013760590588333
5,-3.9936307088907856,-4.0,-3.3463983874971586,-3.7373355331907323,5.349467770493362,6.534844894252281,4.857480703027555,2.8120453165722417
6,0.5550223188327958,0.0,0.39341172219042164,0.4265645791014183,1.0776455444609496,1.0000000000000036,0.2587162548083626,0.01769542263308921
7,-0.25991162284976976,-1.0,0.1863878334697322,-0.31247687084529474,3.699419056301494,2.5116149647507626,1.1881774153124312,0.907881427684611
8,0.6443374318802579,0.0,0.3549830564665477,0.35388323889447193,-0.993788721082268,3.552713678800501e-15,-0.10740861468764962,0.28293814758840696
9,-5.521019961362203,-6.0,-4.098496146753733,-5.424707667934911,5.177119605247441,1.0232299295015217,-4.135030068581003,-2.50321767106551
10,0.1715256809066723,0.0,0.23716176110228915,0.07362883252901753,4.758764292986271,3.5116149647507626,1.4992545843958283,2.282837945122729
11,-0.2719600355285072,0.0,0.5576911403078446,0.2265979765153867,0.14983214842992254,0.5116149647507626,-0.2542344648398185,-1.110773295772976
12,-0.06660513110146482,-1.0,-0.07617233520690725,-0.4599140158551389,-4.680052991820986,-4.5116149647507555,1.009152554421167,0.31473328024647174
13,0.5853447160607557,0.0,1.4743210819026018,0.48347115385351636,-1.6323853745627872,-2.9767700704984783,-1.3871188971292518,-1.45606934179553
14,-0.21265001485818846,0.0,0.39341172219042164,0.0007800304973351047,-2.0509353865781037,-1.9999999999999964,-0.6111028680529245,-2.014250178328787
15,0.3658849696309794,0.0,0.4004384191646846,0.39437142249242996,-4.9713899093128475,-4.976770070498478,-0.02290832595360115,-0.5770537347232434
16,-0.9160248218757836,-3.0,-0.7898528541618379,-1.4305325558680142,0.25566889868758835,5.0000000000000036,5.187698589425267,2.5769106077288555
17,-2.869470122458612,-4.0,-2.386429395186603,-3.1974933755966095,4.882053834023424,7.511614964750763,3.517139085014904,1.9772004931137275
18,-3.456416912166855,-4.0,-2.700650260805407,-3.3980695348778127,4.005473121833958,4.0000000000000036,-0.20217190820504172,-0.01641652413600525
19,-0.14229883071334903,-1.0,0.29934973919459296,-0.005800525117367172,-0.7865624125777799,3.552713678800501e-15,-0.5100287987368688,-1.1206969733526613
20,0.6348846401696155,0.0,0.23684473459025313,0.29582632943673026,-4.181961201112642,-4.976770070498478,1.132241251252232,0.9873999416714696
21,0.8515313791373025,0.0,0.7207763964021927,0.4643829841133016,-4.578794831735266,-3.4883850352492374,-3.466505345697861,-2.4546619057628334
22,-0.12406157866645984,-1.0,-0.1403922156827324,-0.20826676983582537,-3.669527671662422,-0.5116149647507555,0.25650032755898167,-1.90562796074407
23,0.4436406458182063,0.0,0.8392834253094446,0.3942726412032682,-0.47619540741879973,-1.4883850352492374,-1.683825360698183,-1.1355023311010406
24,0.2093987468658245,0.0,0.8392834253094446,0.3673506547406902,-2.4464041783586907,-2.4883850352492374,-0.7416302690927452,-0.8848377606379962
25,-2.5079611950838636,-3.0,-1.5256789180973982,-2.350998970499873,3.832635648730161,0.023229929501521696,-2.4475351916488037,-0.3945780358549307
26,1.1235894788614438,0.0,0.6655239308469039,0.6352759686148328,-1.078700791154688,-3.4651551057477192,-7.611490618885853,-7.53139896815421
27,-0.1488037679638481,-1.0,-0.1794055064659137,-0.32207889360966746,-1.3947088980473268,1.0000000000000036,-0.18423137938864897,-0.06576029675258255
28,0.18203755474158356,0.0,0.8721669678509283,0.45925228388668415,-4.7488385187740505,-3.9999999999999964,-1.4239120071922287,-1.2833575825188035
29,0.6378506387946121,0.0,0.9566782110154026,0.40862201212094984,5.343808925694887,-1.9535401409969637,-5.463940952083519,-2.217779669594897
30,0.6114191445433041,0.0,0.6820307041662836,0.4564863310719742,-0.3658390922331165,1.0232299295015217,-1.3867343044092593,-1.8688840441696222
31,0.5790124790567397,0.0,0.4004384191646846,0.44039481339804,2.877889083591029,5.023229929501522,3.1761627046524588,2.931425825333722
32,0.3774579614917446,0.0,0.9471162158485038,0.38709481611273944,-9.581382714688772,-15.46515510574772,-2.372642484682011,-0.7682870849453352
33,0.7328109237044984,0.0,0.7911304834744239,0.370513726706557,-2.985763953098541,-2.5348448942522737,-1.4737799000630432,-0.2191026599725383
34,-1.4591975735124185,-2.0,-1.154375611259285,-1.5484190023361926,-6.132206687652115,-4.976770070498478,-1.2105634327968957,-2.9500723541404312
35,0.3152667655852479,0.0,0.37367198824190506,0.26387555929329665,-6.181641441915346,-6.488385035249237,0.6833497887659448,-1.2620129118301229
36,0.5525752262929746,0.0,1.1272166737423142,0.5504577250423912,2.400811563436349,1.0232299295015217,-0.8071996332841032,0.03320469688405936
37,0.3274611089332762,-1.0,0.4743210819026018,-0.30458931355675745,1.458348819003433,4.023229929501522,1.8056279864952245,2.235786349791553
38,-0.1574400345001763,-1.0,0.024793423245709434,-0.4787530256460304,0.7156834907461587,-0.02322992950151459,0.5892123001566567,1.5397189335886416
39,0.3275945529795745,0.0,0.5796074536696789,0.29352287641501285,0.18411583026477274,-1.0232299295015146,-0.3086423090614687,1.8083670054622303
40,-0.11641345937433023,0.0,-0.026744352178980968,0.08013184430492615,2.778423946924775,3.0232299295015217,2.5012127740017753,1.3707289422848774
41,0.19106579166536086,0.0,0.15242468232601247,0.5135969323595226,-0.8294409987003064,-1.0232299295015146,0.5324076786982772,-1.3024315549335803
42,0.285895023043258,0.0,0.8392834253094446,0.311683717300677,-10.49525819391961,-11.488385035249237,2.6857594609464286,1.9481823628420543
43,0.05814641433176426,0.0,0.41442181474123707,0.3875320714487138,3.0385051713435445,0.4883850352492445,1.9075563076359217,1.6902336507707254
44,0.6795569192699267,0.0,0.32798151785351504,0.36777160854461055,-1.0461378539963562,-3.9535401409969637,-1.8355277007765523,-0.13001550329563827
45,0.3302495712862914,0.0,0.6820307041662836,0.38689654085869396,-1.243037830727424,-2.9767700704984783,-1.8418922944524638,-3.4060274944125766
46,0.25849708283189443,0.0,0.41442181474123707,0.5956454378007194,-1.0818132741175646,-0.5116149647507555,0.29649460715607034,-0.5841843003014127
47,0.5724758603145936,0.0,1.0291351123265713,0.3838078120277748,-3.8379926726707936,-5.976770070498478,-2.3907446692066117,-1.2095772245185046
48,0.08983781415270453,0.0,0.25484793282261897,0.2586273051414949,-4.8270543080053585,-6.976770070498478,-1.4815337676349856,-2.1238424954455866
49,-0.04551355929072809,0.0,0.046389232851915096,0.08554369621178992,-5.691722223288707,-9.953540140996964,3.292031332688971,2.589075517176603
50,-1.9142300075590342,-3.0,-1.5436821163297632,-2.4283533503138512,8.407931320712763,8.023229929501522,5.707665501159404,5.772250679531538
51,-1.6433545255498085,-2.0,-1.5995615808353154,-1.6524409301424736,0.4884658361525851,3.0232299295015217,2.580304572472791,1.7657535205512644
52,0.17779043910934256,0.0,0.9502327199414795,0.47190294586564097,5.065699866235029,4.534844894252281,1.6053461139133276,1.238040523850298
53,1.3445657044377217,0.0,1.7445357087706235,0.8326360551775807,-1.352948693617222,3.552713678800501e-15,0.6208704412145813,0.4534209928761719
54,-1.7806762053766452,-3.0,-1.8520408322541417,-2.308778623804722,2.7533783326414323,6.511614964750763,2.9463681095276115,1.6603783537032335
55,-0.44881821876498407,-1.0,0.024793423245709434,-0.45951537115088037,0.7448237079418902,-0.02322992950151459,0.5892123001566567,2.0341435819403806
56,0.8136540041876223,0.0,1.0291351123265713,0.49169940643432675,-7.425572380346608,-7.976770070498478,0.021881430418694947,-0.8226041512648834
57,0.06916012959285389,0.0,0.8721669678509283,0.40670112116014323,-0.2406096487187881,-0.9999999999999964,-1.1241267722573305,-1.2744314486961557
58,0.46857679294643706,0.0,1.3742989871921694,0.5973915979938296,9.16258922120764,4.534844894252281,1.9200486393307301,3.1554734498291523
59,0.9544616586974044,0.0,0.6655239308469039,0.47936862640014866,-3.6297715222265765,-2.4651551057477192,-2.1293702124224083,-2.1986039069462464
60,0.5400728005712931,0.0,0.39341172219042164,0.4512921648923136,-0.7128799996155522,3.552713678800501e-15,0.28642807023110706,-0.3165707304319483
61,-0.6286528925107806,0.0,0.15242468232601247,-0.02159127153434426,-0.2110650375558123,-1.0232299295015146,0.5324076786982772,2.9790736955899924
62,0.31305406795830315,0.0,0.4966448934494263,0.3368807268486087,1.6972996056910574,0.4883850352492445,0.7292291582860848,-0.9266877140753955
63,-0.07953288548595161,-1.0,0.12721667374231416,-0.40236694960684005,2.950989206406348,3.0232299295015217,0.11613359134889123,0.29469887435684683
64,-1.1416530968224432,-1.0,0.721403395352457,-0.4471806293116627,-1.81681463977813,-10.46515510574772,-12.034383661616957,-7.699151254913247
65,0.4414778859588182,0.0,0.8721669678509283,0.6117014209198199,-0.3424479061970658,-0.9999999999999964,-1.1241267722573305,-1.2670146554467365
66,0.7525732123158946,0.0,0.9238276647930928,0.4079993378612077,-0.3814308613530244,0.4883850352492445,-0.10730748423041447,-0.3331249659955766
67,0.6698506330528389,0.0,0.2383411595032392,0.41292277664115673,-5.900738546841353,-5.465155105747719,-0.472059813795326,-1.1795213594755651
68,0.7750484769396699,0.0,0.4398550813214612,0.30343624234275435,-3.6161766623291243,-5.465155105747719,3.785545602872965,3.5917842277515675
69,-3.174014519091493,-5.0,-3.6309863656308767,-3.9403900836364496,4.263546191923751,5.4883850352492445,2.509817588751286,1.404559319181704
70,-0.10306643005852667,0.0,-0.026744352178980968,0.15784292489079466,0.5766792981316229,1.0232299295015217,2.9796561911488055,1.455767967732939
71,0.8172385979747583,0.0,1.0291351123265713,0.5154871323081904,-4.588616064943366,-3.9767700704984783,-1.6932560942297634,-1.1452599692928622
72,0.9890384566670676,0.0,1.1479591677458583,0.6220404172613678,1.4525131297031635,3.5116149647507626,2.0925232702904637,1.4489011526026516
73,0.763282650504749,0.0,0.8721669678509283,0.5353491440406675,-1.370759193693118,-0.9999999999999964,-1.1241267722573305,-1.399834367435016
74,0.7923863912876605,0.0,1.1863878334697322,0.5425284196002735,-3.4510227280060235,-2.4883850352492374,-4.365405465556769,-4.50727960186158
75,0.25010730152006033,0.0,0.9502327199414795,0.5221651132391356,-6.5726787816054255,-7.465155105747719,-1.9292114795620634,-3.7037887866564247
76,-0.8864181658646819,0.0,0.8337020703966536,0.15208116968909913,2.9974638130663607,5.023229929501522,3.15853603192307,0.29984153609806086
77,-2.0735987000180307,-3.0,-1.6257010128078306,-2.418870818674793,7.44629523273278,5.534844894252281,-1.0374541255766054,0.35148540776674864
78,-2.2461512257649794,-4.0,-2.406854862678111,-2.9956151337621133,3.75976240512648,7.511614964750763,5.818025236136215,5.867556258277535
79,0.03269826928544539,-1.0,0.1863878334697322,-0.2264965188808068,-0.1396862059492321,1.5116149647507626,-0.25269924783539466,-0.5559754699833768
80,-2.4072284593167232,-3.0,-2.154375611259285,-2.423603179393681,4.865250275637223,6.023229929501522,0.08444381903806786,-0.9693148697761238
81,0.436724572226705,0.0,0.37367198824190506,0.32361402456195076,-1.6459609335417582,-1.4883850352492374,-0.06625807563863617,-0.5658205297624015
82,-1.851775104103556,-3.0,-2.2792236035978073,-2.40179010085005,1.4258452510937047,4.511614964750763,0.45128434414509755,0.17816046264218244
83,-2.4819293887947245,-3.0,-2.052883784151496,-2.5506188239243155,8.872267105773666,5.534844894252281,1.2681170437636524,2.0716616977988913
84,0.6076532578021983,0.0,0.9471162158485038,0.4567950925183837,-2.640197529152424,-5.465155105747719,-2.349129884276394,-1.4076998487990977
85,-2.2358995205512358,-4.0,-2.8520408322541417,-3.0520577987636326,0.6136143584618878,3.5116149647507626,-0.12114903002748179,-0.6820428800817133
86,0.03126851317783874,0.0,-0.15159234451750248,-0.0479044011324703,-0.5904247202562942,-0.4883850352492374,2.1228967462193893,0.9537836585874615
87,0.4099412489556107,0.0,1.1863878334697322,0.4560657344683472,1.162108432356689,1.5116149647507626,0.6389377412502775,-0.30411200000510874
88,-2.6493358368185254,-3.0,-2.3179692958337164,-2.6841630168346793,7.042311028620688,4.023229929501522,-0.823869862496295,-0.13799584981360624
89,0.09744032571551386,0.0,-0.1900210102413764,-0.09504633197611678,-0.6454235245300026,-0.4883850352492374,1.214006522584608,0.19622077822201334
90,0.20255493844308248,0.0,1.1272166737423142,0.46055761112704463,-4.3433249218246885,-6.976770070498478,-2.8264245761110587,-2.6530389527860905
91,-0.16655192580597777,-1.0,-0.31765226932168034,-0.5952916894982554,-1.7869660759086514,-2.4883850352492374,2.139405765852267,3.0776297116910456
92,0.4818153720701268,0.0,1.1863878334697322,0.529875716644292,-13.282144969891064,-12.488385035249237,-3.506240675058571,-3.1233101568598727
93,0.3899559921975744,0.0,1.0247934232457094,0.5401207999813806,1.777821207169751,-1.0232299295015146,-0.6195709240612572,-1.8475014208251146
94,-0.03894729466988878,0.0,0.09207970324030512,0.1755411309359305,0.7708245438360706,2.5116149647507626,2.070574387617178,0.7020083597907494
95,-2.8822230623275207,-2.0,-1.7420355630844053,-2.080490656741836,5.892746821207652,4.023229929501522,2.302152762084347,1.14107336142132
96,-0.2154818186957792,-1.0,-0.2792236035978064,-0.48989421228492613,-2.6380204878704205,-2.4883850352492374,-0.31762945943638243,-0.07803717914064023
97,-0.40968016727687084,0.0,1.3037826191756903,0.3633048258603031,3.0722363759874725,-9.953540140996964,-9.29964781710467,-4.01382422777877
98,0.5665186517497496,0.0,0.9471162158485038,0.40307471951778684,-7.699404303667407,-12.46515510574772,-4.519459760768449,-3.77389687966393
99,0.289418843994504,0.0,0.25484793282261897,0.2558495013182309,3.0589321923154813,3.0232299295015217,-0.7682922953951525,-0.8343374785538344
100,-0.16413606660764923,-1.0,-0.8030427284638604,-0.642693687631585,-3.4488217942247132,-6.953540140996964,4.0347207729139996,4.661653979793044
101,-2.029092651187006,-2.0,-1.1278330321490717,-1.5382767374595172,4.756710128937328,4.0000000000000036,1.713292633804727,2.3374820711572966
102,0.41909575242963015,0.0,0.4966448934494263,0.3554505813660782,1.1376263131284787,0.4883850352492445,0.7292291582860848,-1.3412082915646337
103,0.619557000397517,0.0,0.6820307041662836,0.4786260158340996,-1.4047136488376566,-0.9767700704984783,-0.38851924797947746,-0.9782751717471037
104,-1.5370389099435888,-2.0,-0.9072932978094306,-1.4721327738583874,-14.510556503552237,-17.46515510574772,16.417218744066716,17.859031070442796
105,0.5189601323709354,0.0,0.8205944935340863,0.5451390331072226,0.2771120792375825,2.0000000000000036,-0.2843654552591275,-0.21937805600684257
106,-6.238777068630425,-6.0,-4.69621738082431,-5.577861749935378,20.7074617282658,8.046459859003036,3.311601313742692,9.426266308400827
107,0.5435386839608345,0.0,0.9566782110154026,0.4842951736592669,-3.9258857436069334,-9.953540140996964,-2.4879530355895696,-2.6455254513157627
108,-2.238413235488075,-3.0,-1.5256789180973982,-2.3542187975267206,7.781320957568084,6.023229929501522,2.7396072385452896,3.739740550089966
109,-2.489275631376408,-3.0,-2.5995615808353154,-2.522522061485682,3.1643383157321523,5.023229929501522,-0.07284292884006405,-0.4077698378225314
110,0.08979883171473801,0.0,0.9238276647930928,0.6761972309574311,2.0652117398110477,0.4883850352492445,1.7183011057463666,0.41791206433590844
111,0.2015679304310538,-1.0,0.14795916774585827,-0.3271587441075603,0.6559711450571513,2.5116149647507626,1.5041355759049857,0.7577325312767478
112,0.2645585299980766,0.0,1.1863878334697322,0.5824920016634456,-1.518761353122855,-2.4883850352492374,-1.4903208773155399,-2.72418162907611
113,-0.5322940550667141,-1.0,-0.1329621473348741,-0.6005093157568187,-9.936840777897274,-14.46515510574772,-0.9344488488816438,0.7733082794323565
114,0.2858173120072953,0.0,0.3184195226866162,0.26087195123835194,4.497127669561898,2.5348448942522808,2.0306572790939867,2.1841317587548197
115,0.8591749652903324,0.0,0.6820307041662836,0.4923928088118057,0.19369071676710803,3.0232299295015217,0.9071498768412773,0.0024941163929668164
116,0.16103764071520565,-1.0,0.024793423245709434,-0.7375312062463788,0.75110833946718,-0.02322992950151459,0.7019669243803364,2.9037740575849753
117,-0.22593126684336262,0.0,-0.07219971487711785,0.042121713651193105,2.939939114456024,2.0000000000000036,2.523935951222377,3.190687276208873
118,-0.3000014300006342,-2.0,-1.0033500580995653,-0.7760080056209482,-2.9989259834625557,0.9767700704984854,0.8374856399885289,0.08218966976172126
119,0.44986408646719944,0.0,-0.06433343091927135,0.4411950845391388,1.6168771288188282,0.4883850352492445,-0.03559624428078223,0.5628277506299355
120,0.5965851494430865,0.0,0.39341172219042164,0.27149263914586186,-4.546028192450876,-2.9999999999999964,0.937201354389753,-0.5870937891160111
121,0.29750153619654096,0.0,0.23684473459025313,0.10394637586053523,5.116962324096598,3.0232299295015217,1.6474702555300027,1.82867184100445
122,0.07202924658802523,0.0,-0.04474755041134593,0.18014713029993779,-1.8119591582917849,-0.9767700704984783,2.237243808727939,0.6720442861085196
123,-1.18824119758305,-3.0,-1.2686080998223446,-1.684164160187132,-1.1781620841731382,3.0000000000000036,3.534897168945804,1.8954899783312982
124,0.7206387417044819,0.0,0.6655239308469039,0.5054904379221679,-3.054762840232172,-3.4651551057477192,-2.3920061068642724,-2.670460047184349
125,-0.0882845272776791,-2.0,-0.7342195368898832,-0.6224816599191669,-1.9219811851365591,2.0000000000000036,-0.12348127379776486,-0.9507560222931914
126,0.5104137349503919,0.0,0.41442181474123707,0.3757102873739182,0.06765978430125585,-0.5116149647507555,-0.8747211137844388,-0.46387385481473586
127,1.27532757148966,0.0,0.7027731981698278,0.47593465585177785,0.22815670029893909,3.5116149647507626,2.9668927062714303,2.532924566368866
128,0.5761413206150809,0.0,1.1863878334697322,0.5633107037669367,2.2701189237760246,1.5116149647507626,0.275440946466162,-0.027607468828733772
129,0.7783923249638667,0.0,0.9471162158485038,0.5079102055570841,-13.711186584379924,-15.46515510574772,5.856447371685107,2.436959955421642
130,0.6217925101722965,0.0,0.5796074536696789,0.2752963658374288,-0.45350179922640166,-1.0232299295015146,-0.3086423090614687,1.6531178479504014
131,0.7415431490108277,0.0,0.8456243887407151,0.5959162630542014,0.562066787032137,3.0232299295015217,2.1010881151350347,1.1080025209540416
